Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,DayOfYear,Quarter,Month_Sin,Month_Cos,Week_Sin,Week_Cos,Sales_per_CPI,Sales_per_Fuel,Sales_Lag1,Sales_Lag4,Sales_MA4,Sales_MA12
25,2020-08-03,835867.84,0,50.37,2.813,263.56,6.227,2020,8,32,216,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,3171.451813628775,297144.628510487,832792.18,782596.66,809633.0925,867753.6166666667
25,2022-10-03,477503.11,0,34.76,3.754,277.45,5.868,2022,10,40,276,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1721.0420255901965,127198.484283431,835867.84,795888.83,730036.6625000001,821177.4108333333
25,2021-01-04,592128.9,0,39.95,2.68,263.83,6.882,2021,1,1,4,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,2244.3577303566694,220943.61940298506,477503.11,773983.52,684573.0075000001,780046.3891666667
25,2024-03-04,877647.4,0,61.6,3.589,284.83,5.757,2024,3,10,64,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,3081.3025313344806,244538.14432989692,592128.9,832792.18,695786.8125,795378.5916666668
25,2022-04-04,676993.64,0,69.47,3.425,275.86,6.199,2022,4,14,94,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,2454.120350902632,197662.3766423358,877647.4,835867.84,656068.2625000001,755505.7925
25,2020-05-04,817258.58,0,62.22,2.682,266.67,5.913,2020,5,19,125,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,3064.6813664829187,304719.8284862043,676993.64,477503.11,741007.1300000001,746088.0991666666
25,2022-07-04,969927.6,1,72.98,3.209,275.94,6.054,2022,7,27,185,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,3514.99456403566,302252.2904331567,817258.58,592128.9,835456.8049999999,754371.9841666667
25,2023-09-04,1078680.1,1,60.54,3.859,283.19,6.316,2023,9,36,247,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,3809.0331579504928,279523.2184503758,969927.6,877647.4,885714.98,792605.6966666667
25,2021-10-04,676542.37,0,63.21,3.214,271.37,6.699,2021,10,40,277,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,2493.0624976968716,210498.55942750466,1078680.1,676993.64,885602.1625,783767.8391666665
25,2024-11-04,1325848.01,0,73.04,4.05,289.1,6.066,2024,11,45,309,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,4586.1224835696985,327369.8790123457,676542.37,817258.58,1012749.52,827931.1041666666
25,2023-12-04,1082775.94,0,22.27,3.607,284.02,6.628,2023,12,49,338,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,3812.322864587001,300187.39672858326,1325848.01,969927.6,1040961.605,853663.8058333333
25,2024-02-05,1078364.06,0,41.93,3.984,288.85,7.315,2024,2,6,36,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,3733.3012290115976,270673.70983935747,1082775.94,1078680.1,1040882.595,874128.1291666668
25,2021-04-05,886395.94,0,64.82,3.367,267.2,5.887,2021,4,14,95,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,3317.3500748502993,263259.85743985744,1078364.06,676542.37,1093345.9874999998,878338.8041666667
25,2023-06-05,909902.35,0,98.47,3.825,281.11,5.858,2023,6,23,156,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,3236.819572409377,237882.9673202614,886395.94,1325848.01,989359.5725,914372.0741666667
25,2021-07-05,707004.49,0,70.75,2.941,271.88,6.115,2021,7,27,186,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,2600.428461085773,240395.95035702144,909902.35,1082775.94,895416.71,923945.04
25,2024-08-05,1273510.72,0,91.53,4.186,291.36,4.669,2024,8,32,218,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,4370.9181768259195,304230.94123268034,707004.49,1078364.06,944203.375,956933.65
25,2022-09-05,1231295.69,1,85.98,3.405,273.03,6.409,2022,9,36,248,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,4509.7450463319055,361614.00587371516,1273510.72,886395.94,1030428.3125,1003125.4874999999
25,2020-10-05,979110.33,0,79.74,2.506,265.76,5.485,2020,10,41,279,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,3684.1899834437086,390706.43655227456,1231295.69,909902.35,1047730.3075,1016613.1333333333
25,2022-12-05,1078835.05,0,35.28,3.329,280.4,6.158,2022,12,49,339,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,3847.4859129814554,324071.8083508561,979110.33,707004.49,1140687.9475,1025688.7541666665
25,2020-01-06,644923.49,0,18.08,2.107,260.68,5.54,2020,1,2,6,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,2474.0044882614698,306086.136687233,1078835.05,1273510.72,983541.1399999999,989542.37
25,2023-02-06,686567.86,0,27.1,3.519,280.28,6.5,2023,2,6,37,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,2449.578492935636,195103.11452117076,644923.49,1231295.69,847359.1825,990377.8275
25,2023-03-06,682251.88,0,60.51,2.858,282.1,6.021,2023,3,10,65,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,2418.475292449486,238716.54303708888,686567.86,979110.33,773144.57,936744.8166666665
25,2020-04-06,861809.52,0,47.56,2.274,264.01,6.443,2020,4,15,97,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,3264.3063520321202,378983.9577836412,682251.88,1078835.05,718888.1875,918330.9483333332
25,2024-05-06,536866.4,0,60.34,3.797,282.41,5.674,2024,5,19,127,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1901.0176693459862,141392.25704503554,861809.52,644923.49,691873.9149999999,873206.1433333334
25,2022-06-06,1009651.56,0,58.71,2.864,276.42,5.374,2022,6,23,157,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,3652.5995224658127,352531.96927374305,536866.4,686567.86,772644.84,883477.445
25,2020-07-06,850329.24,0,85.1,2.371,260.38,6.33,2020,7,28,188,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,3265.724095552654,358637.3850695909,1009651.56,682251.88,814664.18,878513.0191666667
25,2021-09-06,927300.19,1,61.73,3.206,275.6,5.189,2021,9,36,249,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,3364.659615384615,289238.986275733,850329.24,861809.52,831036.8475,896870.9941666666
25,2023-11-06,1152285.32,0,68.46,3.528,282.49,6.029,2023,11,45,310,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,4079.0304789550073,326611.485260771,927300.19,536866.4,984891.5775,886768.8775000001
25,2021-12-06,1084186.3,0,21.26,3.373,273.47,6.025,2021,12,49,340,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,3964.5529674187296,321430.8627334717,1152285.32,1009651.56,1003525.2625,874509.7616666666
25,2022-02-07,736508.46,0,28.65,3.173,277.35,5.109,2022,2,6,38,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,2655.519956733369,232117.38417901038,1084186.3,850329.24,975070.0674999999,854292.9391666666
25,2022-03-07,763167.17,0,55.93,3.293,273.34,5.194,2022,3,10,66,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,2792.0069144655013,231754.3789857273,736508.46,927300.19,934036.8125,827987.2825000001
25,2021-06-07,845479.02,0,76.26,3.032,265.15,6.291,2021,6,23,158,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,3188.681953611164,278851.919525066,763167.17,1152285.32,857335.2375,844700.2433333333
25,2023-08-07,673003.33,0,60.08,3.245,280.98,6.448,2023,8,32,219,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,2395.2001210050535,207397.0200308166,845479.02,1084186.3,754539.4950000001,843569.8658333333
25,2020-09-07,1269389.65,1,77.32,2.893,261.71,4.833,2020,9,37,251,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,4850.367391387414,438779.69236087106,673003.33,736508.46,887759.7925,892498.0133333333
25,2024-10-07,779964.44,0,35.76,4.438,287.74,6.217,2024,10,41,281,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,2710.6569819976366,175746.8319062641,1269389.65,763167.17,891959.1099999999,885677.59
25,2022-11-07,769760.49,0,60.04,3.74,277.76,6.381,2022,11,45,311,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,2771.315128168203,205818.31283422458,779964.44,845479.02,873029.4774999999,905085.4308333333
25,2020-12-07,733734.39,0,-9.04,2.331,266.11,5.529,2020,12,50,342,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,2757.259742211867,314772.3680823681,769760.49,673003.33,888212.2425,882092.3333333334
25,2024-01-08,510256.12,0,39.2,3.559,283.15,6.342,2024,1,2,8,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1802.0699982341516,143370.64343916829,733734.39,1269389.65,698428.8600000001,853752.9066666666
25,2021-02-08,875635.57,0,23.99,2.575,267.44,6.55,2021,2,6,39,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,3274.1383861800778,340052.6485436893,510256.12,779964.44,722346.6425,849447.5216666666
25,2021-03-08,781776.33,0,49.63,3.109,267.11,5.983,2021,3,10,67,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,2926.7954400808653,251455.87970408492,875635.57,769760.49,725350.6025,818571.7725
25,2024-04-08,589345.76,0,69.51,3.93,288.64,5.624,2024,4,15,99,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,2041.8021064301554,149960.7531806616,781776.33,733734.39,689253.4450000001,777335.0608333334
25,2023-05-08,903963.95,0,65.61,3.329,279.16,5.648,2023,5,19,128,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,3238.1571500214927,271542.1898468008,589345.76,510256.12,787680.4025,791289.6849999999
25,2020-06-08,936194.42,0,85.49,3.109,259.19,5.987,2020,6,24,160,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,3612.000540144296,301123.96912190417,903963.95,875635.57,802820.115,805708.6224999999
25,2024-07-08,780778.41,0,64.68,4.006,291.52,6.036,2024,7,28,190,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,2678.301351536773,194902.24912631052,936194.42,781776.33,802570.635,800316.9049999999
25,2022-08-08,1226055.25,0,86.48,3.314,275.95,7.181,2022,8,32,220,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,4443.034064142055,369962.35666867835,780778.41,589345.76,961748.0075000001,846404.565
25,2021-11-08,1319046.98,0,48.86,2.82,270.35,5.85,2021,11,45,312,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,4879.034510819308,467747.1560283688,1226055.25,903963.95,1065518.7650000001,850542.6758333333
25,2023-01-09,458026.33,0,55.68,3.678,281.59,5.7,2023,1,2,9,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1626.5717177456588,124531.3567156063,1319046.98,936194.42,945976.7425,823714.5
25,2020-03-09,674960.43,0,44.05,2.396,259.96,6.056,2020,3,11,69,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,2596.401100169257,281703.0175292154,458026.33,780778.41,919522.2475,815814.495
25,2022-05-09,791788.88,0,63.05,3.157,276.03,5.984,2022,5,19,129,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,2868.48849762707,250804.20652518215,674960.43,1226055.25,810955.655,820652.3691666666
25,2021-08-09,787734.24,0,64.28,2.544,269.61,6.798,2021,8,32,221,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,2921.7545343273614,309643.96226415096,791788.88,1319046.98,678127.47,843775.5458333334
25,2024-09-09,791746.68,0,38.33,3.873,291.93,5.607,2024,9,37,253,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,2712.1113965676705,204427.23470178156,787734.24,458026.33,761557.5575,836784.805
25,2023-10-09,922362.98,0,80.19,3.702,283.26,6.174,2023,10,41,282,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,3256.241544870437,249152.6148028093,791746.68,674960.43,823408.195,848500.3591666667
25,2020-11-09,1123015.78,0,51.57,3.354,264.91,5.078,2020,11,46,314,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,4239.23513646144,334828.7954680978,922362.98,791788.88,906214.9199999999,892972.8608333333
25,2024-12-09,761459.71,0,15.67,3.738,292.56,6.707,2024,12,50,344,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,2602.747162975116,203707.78758694488,1123015.78,787734.24,899646.2875000001,881097.5075
25,2022-01-10,550083.43,0,67.15,3.15,268.47,6.36,2022,1,2,10,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,2048.956792192796,174629.66031746034,761459.71,791746.68,839230.475,848921.5916666668
25,2020-02-10,640409.23,0,30.81,2.144,259.2,5.529,2020,2,7,41,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2470.7146219135802,298698.33488805965,550083.43,922362.98,768742.0375,837224.16
25,2023-04-10,660393.12,0,52.43,3.224,279.4,5.779,2023,4,15,100,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,2363.611739441661,204836.57568238213,640409.23,1123015.78,653086.3725,790085.6491666668
25,2021-05-10,945503.76,0,45.38,3.093,268.23,5.682,2021,5,19,130,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,3524.973940275137,305691.4839961203,660393.12,761459.71,699097.385,758957.0475
25,2024-06-10,774501.3,0,87.02,3.957,284.29,5.51,2024,6,24,162,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,2724.3353617784655,195729.41622441245,945503.76,550083.43,755201.8525,785329.9616666668
25,2023-07-10,668712.98,0,108.99,4.122,282.68,6.359,2023,7,28,191,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,2365.6182963067777,162230.22319262495,774501.3,640409.23,762277.79,784809.3408333333
25,2020-08-10,795572.94,0,94.0,3.07,262.03,6.498,2020,8,33,223,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,3036.1902835553183,259144.28013029316,668712.98,660393.12,796072.7449999999,785124.6791666667
25,2022-10-10,1008294.71,0,32.49,3.183,276.41,5.677,2022,10,41,283,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,3647.8228356427044,316774.9638705624,795572.94,945503.76,811770.4824999999,803504.7183333333
25,2021-01-11,545038.29,0,32.93,3.288,263.9,6.137,2021,1,2,11,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,2065.321295945434,165765.90328467154,1008294.71,774501.3,754404.73,782945.6858333334
25,2024-03-11,886849.19,0,60.87,4.193,283.99,5.553,2024,3,11,71,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,3122.818373886404,211507.0808490341,545038.29,668712.98,808938.7825,779986.2033333333
25,2022-04-11,686781.32,0,69.18,3.374,275.66,5.615,2022,4,15,101,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,2491.4072408038883,203551.072910492,886849.19,795572.94,781740.8775000001,743633.3316666667
25,2020-05-11,823206.13,0,57.94,2.825,262.2,6.164,2020,5,20,132,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,3139.611479786423,291400.39999999997,686781.32,1008294.71,735468.7324999999,748778.8666666667
25,2022-07-11,977880.49,0,84.89,3.077,280.96,6.169,2022,7,28,192,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,3480.4971882118452,317803.21416964574,823206.13,545038.29,843679.2825,784428.6216666667
25,2023-09-11,742840.28,0,61.65,3.177,284.28,6.114,2023,9,37,254,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,2613.0585338398764,233818.15549260308,977880.49,886849.19,807677.055,792964.5425
25,2021-10-11,706297.03,0,57.66,2.867,269.79,5.921,2021,10,41,284,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,2617.951110122688,246354.039065225,742840.28,686781.32,812555.9824999999,796789.8683333333
25,2024-11-11,665079.35,0,66.13,4.045,289.0,5.365,2024,11,46,316,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,2301.3126297577855,164420.1112484549,706297.03,823206.13,773024.2875,773421.1675000001
25,2023-12-11,894601.46,0,46.75,4.141,282.72,5.413,2023,12,50,345,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,3164.2666242218447,216035.12678097078,665079.35,977880.49,752204.53,783429.5141666667
25,2024-02-12,1010569.27,0,29.47,3.439,284.14,6.392,2024,2,7,43,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,3556.589251777293,293855.55975574296,894601.46,742840.28,819136.7775,811917.5383333332
25,2021-04-12,805046.79,0,60.46,3.199,267.48,6.264,2021,4,15,102,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,3009.745737999103,251655.7643013442,1010569.27,706297.03,843824.2175,812707.0258333334
25,2023-06-12,550461.94,0,95.16,3.171,280.42,6.863,2023,6,24,163,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1962.9910134797801,173592.53863134657,805046.79,665079.35,815169.865,774554.2949999999
25,2021-07-12,817848.89,0,107.33,2.486,269.3,6.026,2021,7,28,193,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,3036.943520237653,328981.8543845535,550461.94,894601.46,795981.7225,797288.5116666667
25,2024-08-12,559620.17,0,113.24,3.485,288.29,6.017,2024,8,33,225,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1941.1709389850498,160579.67575322813,817848.89,1010569.27,683244.4475,770019.4266666668
25,2022-09-12,630425.98,0,64.61,3.158,277.17,5.763,2022,9,37,255,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,2274.5101562218133,199628.23939202027,559620.17,805046.79,639589.245,765323.1483333334
25,2020-10-12,932851.62,0,78.51,2.7,267.78,5.529,2020,10,42,286,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,3483.6493390096352,345500.6,630425.98,550461.94,735186.665,774460.2725
25,2022-12-12,803264.4,0,40.86,3.876,279.92,6.113,2022,12,50,346,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,2869.6213203772504,207240.5572755418,932851.62,817848.89,731540.5425,759908.9316666666
25,2020-01-13,670966.96,0,69.87,2.268,259.47,5.657,2020,1,3,13,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,2585.9134389332094,295840.81128747796,803264.4,559620.17,759377.24,753919.4883333333
25,2023-02-13,888498.36,0,38.18,4.076,278.26,6.896,2023,2,7,44,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,3193.0509595342487,217982.91462217862,670966.96,630425.98,823895.335,769102.9325
25,2023-03-13,972409.81,0,60.68,3.47,279.33,6.057,2023,3,11,72,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,3481.222246088856,280233.37463976943,888498.36,932851.62,833784.8825000001,794713.8041666667
25,2020-04-13,1029997.27,0,48.84,2.59,262.0,5.595,2020,4,16,104,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,3931.287290076336,397682.34362934367,972409.81,803264.4,890468.1000000001,805996.7883333332
25,2024-05-13,687661.99,0,41.98,3.387,284.43,5.155,2024,5,20,134,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,2417.684456632563,203029.81694715086,1029997.27,670966.96,894641.8575,779087.8483333333
25,2022-06-13,566283.74,0,62.21,3.437,274.88,5.303,2022,6,24,164,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,2060.1125582072177,164761.05324410825,687661.99,888498.36,814088.2025000001,759190.9275000001
25,2020-07-13,978440.34,0,53.62,2.61,261.11,5.955,2020,7,29,195,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,3747.234269081996,374881.3563218391,566283.74,972409.81,815595.835,794855.7941666666
25,2021-09-13,839415.13,0,51.02,2.84,269.76,5.988,2021,9,37,256,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,3111.710891162515,295568.7077464789,978440.34,1029997.27,767950.3,796652.9808333333
25,2023-11-13,897616.62,0,61.63,3.543,282.93,5.522,2023,11,46,317,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,3172.574912522532,253349.31414055882,839415.13,687661.99,820438.9575,824819.3516666667
25,2021-12-13,1521858.03,0,64.4,3.361,273.88,6.479,2021,12,50,347,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,5556.6599605666715,452799.1758405236,897616.62,566283.74,1059332.5299999998,899105.3558333333
25,2022-02-14,1001372.54,0,39.98,3.142,272.18,5.818,2022,2,7,45,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,3679.082004555809,318705.45512412477,1521858.03,978440.34,1065065.58,904815.4325
25,2022-03-14,650725.46,0,52.73,3.271,269.73,6.058,2022,3,11,73,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,2412.5068030993953,198937.77438092325,1001372.54,839415.13,1017893.1625,892103.8541666666
25,2021-06-14,706174.6,0,95.53,3.304,269.82,6.053,2021,6,24,165,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,2617.2062856719294,213733.23244552058,650725.46,897616.62,970032.6575,895037.8241666666
25,2023-08-14,903257.48,0,77.53,3.87,284.04,5.109,2023,8,33,226,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,3180.036192085621,233399.86563307492,706174.6,1521858.03,815382.52,896267.7508333334
25,2020-09-14,646786.5,0,56.71,3.118,262.61,6.322,2020,9,38,258,3,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,2462.916492136628,207436.33739576652,903257.48,1001372.54,726736.01,869132.475
25,2024-10-14,532932.67,0,75.58,4.567,288.77,5.613,2024,10,42,288,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1845.5264397271187,116692.06700240858,646786.5,650725.46,697287.8125,827710.4249999999
25,2022-11-14,1037349.74,0,60.89,3.266,273.43,6.091,2022,11,46,318,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,3793.84025161833,317620.8634415187,532932.67,706174.6,780081.5974999999,856851.0708333333
25,2020-12-14,842286.65,0,32.14,2.69,268.92,4.995,2020,12,51,349,4,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,3132.1086196638403,313117.71375464683,1037349.74,903257.48,764838.89,879851.3133333334
25,2024-01-15,537701.85,0,23.05,3.496,287.55,5.594,2024,1,3,15,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1869.942097026604,153804.87700228833,842286.65,646786.5,737567.7275,843123.1058333333
25,2021-02-15,777192.11,0,42.75,2.4,265.56,5.716,2021,2,7,46,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2926.615868353668,323830.04583333334,537701.85,532932.67,798632.5875,837937.8541666666
25,2021-03-15,740182.47,0,35.72,2.953,265.09,6.275,2021,3,11,74,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,2792.193104228753,250654.40907551642,777192.11,1037349.74,724340.77,824818.3416666667
25,2024-04-15,1012825.57,0,45.78,3.675,286.43,4.906,2024,4,16,106,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,3536.031735502566,275598.7945578231,740182.47,842286.65,766975.5,782398.9700000001
25,2023-05-15,984705.12,0,91.53,3.536,281.98,5.135,2023,5,20,135,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,3492.1097950209232,278479.95475113124,1012825.57,537701.85,878726.3175,781010.0183333332
25,2020-06-15,869349.82,0,59.53,3.111,263.15,6.352,2020,6,25,167,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,3303.628424852746,279443.8508518161,984705.12,777192.11,901765.7449999999,799228.715
25,2024-07-15,997167.18,0,91.53,3.585,285.53,6.722,2024,7,29,197,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,3492.337687808637,278149.8410041841,869349.82,740182.47,966011.9225,823478.0966666667
25,2022-08-15,1270536.67,0,66.55,3.291,275.31,5.501,2022,8,33,227,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,4614.93105953289,386064.0139775144,997167.18,1012825.57,1030439.6975,854084.6958333333
25,2021-11-15,837402.87,0,70.74,3.147,272.65,6.135,2021,11,46,319,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,3071.3474050981113,266095.6053384176,1270536.67,984705.12,993614.135,869969.3933333334
25,2023-01-16,743363.03,0,47.27,3.105,279.38,5.449,2023,1,3,16,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,2660.759646359797,239408.38325281805,837402.87,869349.82,962117.4374999999,887505.2566666667
25,2020-03-16,748658.95,0,73.26,2.666,259.95,5.979,2020,3,12,76,1,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,2880.0113483362184,280817.3105776444,743363.03,997167.18,899990.38,863447.6908333333
25,2022-05-16,758199.36,0,80.63,2.937,274.26,5.055,2022,5,20,136,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,2764.5276744694816,258154.36159346273,748658.95,1270536.67,771906.0525,856440.4166666666
25,2021-08-16,657276.38,0,93.03,2.846,268.77,6.392,2021,8,33,228,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,2445.497562972058,230947.4279690794,758199.36,837402.87,726874.4299999999,866404.9608333333
25,2024-09-16,614295.47,0,64.99,3.899,288.58,6.604,2024,9,38,260,3,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,2128.683449996535,157552.05693767633,657276.38,743363.03,694607.54,852830.2408333333
25,2023-10-16,797474.51,0,69.03,3.413,288.06,5.446,2023,10,42,289,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,2768.431958619732,233657.92850864344,614295.47,748658.95,706811.4299999999,857604.5775
25,2020-11-16,954398.47,0,38.16,2.906,260.46,5.22,2020,11,47,321,4,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,3664.2803885433464,328423.42395044735,797474.51,758199.36,755861.2075,852735.6525
25,2024-12-16,932537.17,0,27.83,3.538,290.48,6.34,2024,12,51,351,4,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,3210.3317612228034,263577.492933861,954398.47,657276.38,824676.405,848388.3233333334
